"pfoa_val","pfoa_detected","state","water_use","tritium_tu","well_depth","tritium_category","month","median_income","poverty_rate","unemployment_rate","pct_white","pct_black","pct_hispanic","pct_bachelor_plus","pct_children","pct_adults","pct_older","pop_density_per_sq_mile","longitude","latitude","cancer_rate"
1.9,"1","Indiana","Observation",7.11,4.87,"Modern","June",61944,12.5,4.7,81.22,9.41,7.32,26.3,23.58,60.75,15.66,188.45,-86.2814589087435,39.8940042229721,1.54
1.9,"1","Indiana","Observation",7.15,4.82,"Modern","June",61944,12.5,4.7,81.22,9.41,7.32,26.3,23.58,60.75,15.66,188.45,-86.2814589087435,39.8940042229721,1.54
1.8,"1","Indiana","Observation",-0.1,4.25,"PreModern","June",61944,12.5,4.7,81.22,9.41,7.32,26.3,23.58,60.75,15.66,188.45,-86.2814589087435,39.8940042229721,1.54
2,"1","Indiana","Observation",-0.13,7.21,"PreModern","June",61944,12.5,4.7,81.22,9.41,7.32,26.3,23.58,60.75,15.66,188.45,-86.2814589087435,39.8940042229721,1.54
1.9,"1","Indiana","Observation",-0.13,4.02,"PreModern","June",61944,12.5,4.7,81.22,9.41,7.32,26.3,23.58,60.75,15.66,188.45,-86.2814589087435,39.8940042229721,1.54
1.8,"1","Indiana","Observation",0.13,5.58,"PreModern","June",61944,12.5,4.7,81.22,9.41,7.32,26.3,23.58,60.75,15.66,188.45,-86.2814589087435,39.8940042229721,1.54
1.9,"1","Indiana","Observation",5.34,7.22,"Modern","June",61944,12.5,4.7,81.22,9.41,7.32,26.3,23.58,60.75,15.66,188.45,-86.2814589087435,39.8940042229721,1.54
1.9,"1","Indiana","Observation",6.79,5.58,"Modern","June",61944,12.5,4.7,81.22,9.41,7.32,26.3,23.58,60.75,15.66,188.45,-86.2814589087435,39.8940042229721,1.54
2,"1","Indiana","Observation",5.75,4.18,"Modern","June",61944,12.5,4.7,81.22,9.41,7.32,26.3,23.58,60.75,15.66,188.45,-86.2814589087435,39.8940042229721,1.54
1.8,"1","Indiana","Observation",6.42,3.39,"Modern","July",61944,12.5,4.7,81.22,9.41,7.32,26.3,23.58,60.75,15.66,188.45,-86.2814589087435,39.8940042229721,1.54
1.8,"1","Indiana","Observation",0.31,8.69,"PreModern","June",61944,12.5,4.7,81.22,9.41,7.32,26.3,23.58,60.75,15.66,188.45,-86.2814589087435,39.8940042229721,1.54
2,"1","Indiana","Observation",0.18,5.48,"PreModern","June",61944,12.5,4.7,81.22,9.41,7.32,26.3,23.58,60.75,15.66,188.45,-86.2814589087435,39.8940042229721,1.54
1.9,"1","Indiana","Observation",0,3.9,"Unknown","June",61944,12.5,4.7,81.22,9.41,7.32,26.3,23.58,60.75,15.66,188.45,-86.2814589087435,39.8940042229721,1.54
1.8,"1","Kansas","Domestic",0.31,92.35,"PreModern","April",64521,11.48,4.04,81.4,5.64,12.35,32.45,24.36,59.82,15.83,35.86,-98.3785977353162,38.4935099331293,0.54
1.8,"1","Kansas","Domestic",0,120.4,"Unknown","June",64521,11.48,4.04,81.4,5.64,12.35,32.45,24.36,59.82,15.83,35.86,-98.3785977353162,38.4935099331293,0.54
1.9,"1","Kansas","Domestic",0.31,87.17,"PreModern","May",64521,11.48,4.04,81.4,5.64,12.35,32.45,24.36,59.82,15.83,35.86,-98.3785977353162,38.4935099331293,0.54
1.9,"1","Kansas","Domestic",0.31,41.15,"PreModern","March",64521,11.48,4.04,81.4,5.64,12.35,32.45,24.36,59.82,15.83,35.86,-98.3785977353162,38.4935099331293,0.54
1.9,"1","Kansas","Domestic",2.89,53.34,"Modern","April",64521,11.48,4.04,81.4,5.64,12.35,32.45,24.36,59.82,15.83,35.86,-98.3785977353162,38.4935099331293,0.54
2,"1","Kansas","Domestic",3.19,19.81,"Mixed","March",64521,11.48,4.04,81.4,5.64,12.35,32.45,24.36,59.82,15.83,35.86,-98.3785977353162,38.4935099331293,0.54
1.8,"1","Kansas","Domestic",0.88,45.72,"Mixed","April",64521,11.48,4.04,81.4,5.64,12.35,32.45,24.36,59.82,15.83,35.86,-98.3785977353162,38.4935099331293,0.54
1.9,"1","Kansas","Domestic",4.98,33.53,"Modern","May",64521,11.48,4.04,81.4,5.64,12.35,32.45,24.36,59.82,15.83,35.86,-98.3785977353162,38.4935099331293,0.54
1.5,"0","Kansas","Domestic",3.48,63.09,"Modern","May",64521,11.48,4.04,81.4,5.64,12.35,32.45,24.36,59.82,15.83,35.86,-98.3785977353162,38.4935099331293,0.54
4,"1","Kentucky","Unknown",3.17,31.39,"Modern","August",50589,17.33,5.54,86.95,8.07,3.66,22.39,22.69,61.35,15.96,112.68,-85.3016519431364,37.5349032065299,0.64
4,"1","Kentucky","Unknown",3.54,22.56,"Modern","August",50589,17.33,5.54,86.95,8.07,3.66,22.39,22.69,61.35,15.96,112.68,-85.3016519431364,37.5349032065299,0.64
3.34,"0","Kentucky","Production",7.2,38.1,"Modern","July",50589,17.33,5.54,86.95,8.07,3.66,22.39,22.69,61.35,15.96,112.68,-85.3016519431364,37.5349032065299,0.64
4,"1","Kentucky","Unknown",2.62,30.78,"Modern","August",50589,17.33,5.54,86.95,8.07,3.66,22.39,22.69,61.35,15.96,112.68,-85.3016519431364,37.5349032065299,0.64
5.66,"1","Kentucky","Production",5.62,41.15,"Modern","August",50589,17.33,5.54,86.95,8.07,3.66,22.39,22.69,61.35,15.96,112.68,-85.3016519431364,37.5349032065299,0.64
2.18,"0","Kentucky","Unknown",7.99,32.92,"Modern","July",50589,17.33,5.54,86.95,8.07,3.66,22.39,22.69,61.35,15.96,112.68,-85.3016519431364,37.5349032065299,0.64
8.33,"1","Kentucky","Unknown",3.54,21.64,"Modern","August",50589,17.33,5.54,86.95,8.07,3.66,22.39,22.69,61.35,15.96,112.68,-85.3016519431364,37.5349032065299,0.64
2.4,"1","Louisiana","Domestic",0.05,50.29,"PreModern","August",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
1.8,"1","Louisiana","Domestic",0,27.43,"Unknown","December",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
4.5,"1","Louisiana","Domestic",0.72,13.11,"Mixed","July",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
4,"1","Louisiana","Domestic",0.24,79.25,"Mixed","July",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
3.8,"1","Louisiana","Domestic",0.24,32.31,"Mixed","August",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
1.8,"1","Louisiana","Water supply, other",0,33.53,"Unknown","December",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
4,"1","Louisiana","Domestic",-0.02,51.82,"PreModern","August",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
2.3,"1","Louisiana","Irrigation",0.04,22.86,"PreModern","October",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
4,"1","Louisiana","Domestic",0,29.87,"Unknown","August",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
2.1,"1","Louisiana","Domestic",0,30.48,"Unknown","October",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
2.2,"1","Louisiana","Domestic",1.28,32,"Modern","October",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
4.8,"1","Louisiana","Domestic",0.07,67.06,"Mixed","August",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
2.2,"1","Louisiana","Production",0,90.83,"Unknown","September",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
1.8,"1","Louisiana","Domestic",0,79.25,"Unknown","December",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
4.8,"1","Louisiana","Domestic",1.18,30.48,"Mixed","August",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
2.2,"1","Louisiana","Domestic",-0.07,30.48,"PreModern","October",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
2,"1","Louisiana","Domestic",0.15,60.05,"Mixed","October",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
4.8,"1","Louisiana","Domestic",0.14,44.2,"Mixed","August",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
4.5,"1","Louisiana","Production",0.28,44.2,"Mixed","July",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
5,"1","Louisiana","Domestic",0.2,42.67,"Mixed","August",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
4.5,"1","Louisiana","Domestic",0.05,54.86,"PreModern","July",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
2.4,"1","Louisiana","Production",2.03,27.43,"Modern","October",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
4.5,"1","Louisiana","Domestic",0.01,60.96,"PreModern","August",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
3.6,"1","Louisiana","Domestic",1.47,36.58,"Modern","October",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
4.8,"1","Louisiana","Domestic",1.29,45.72,"Modern","July",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
4.3,"1","Louisiana","Domestic",2.07,33.53,"Modern","July",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
2,"1","Louisiana","Domestic",0.02,70.1,"PreModern","September",50800,18.65,6.5,61.25,32.17,5.22,23.14,23.53,61.04,15.43,107.94,-91.9739548230221,31.0531830929256,0.58
1.9,"1","Louisiana","Observation",0.46,19.81,"Mixed","June",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2.3,"1","Louisiana","Observation",2.03,13.41,"Modern","July",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2,"1","Louisiana","Observation",-0.03,20.12,"PreModern","April",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2,"1","Louisiana","Observation",2.59,13.72,"Modern","April",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2.3,"1","Louisiana","Observation",1.91,6.4,"Modern","July",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2.2,"1","Louisiana","Observation",0.05,17.98,"PreModern","June",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2.1,"1","Louisiana","Observation",1.71,3.35,"Modern","June",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2,"1","Louisiana","Observation",0,21.88,"Unknown","June",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2.4,"1","Louisiana","Observation",0.21,19.2,"Mixed","July",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
1.9,"1","Louisiana","Observation",0,24.99,"Unknown","June",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2,"1","Louisiana","Observation",0.04,19.51,"PreModern","April",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2,"1","Louisiana","Observation",1.97,17.07,"Modern","April",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2,"1","Louisiana","Observation",0.09,20.42,"PreModern","June",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2.1,"1","Louisiana","Observation",0,20.54,"Unknown","June",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2,"1","Louisiana","Observation",1.88,17.98,"Modern","April",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2,"1","Louisiana","Observation",1.54,14.94,"Modern","May",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2,"1","Louisiana","Observation",0,20.85,"Unknown","April",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2,"1","Louisiana","Observation",1.02,13.72,"Mixed","May",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2.1,"1","Louisiana","Observation",0.57,22.56,"Mixed","June",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
3.7,"1","Louisiana","Observation",2.73,17.07,"Modern","June",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
1.9,"1","Louisiana","Observation",0.08,18.59,"PreModern","June",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2,"1","Louisiana","Observation",0.3,18.9,"Mixed","April",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2,"1","Louisiana","Observation",0.2,15.54,"Mixed","May",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
2,"1","Louisiana","Observation",-0.04,23.16,"PreModern","June",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
1.2,"0","Louisiana","Observation",0.12,20.42,"Mixed","June",53571,18.77,6.71,60.25,31.91,5.34,23.74,23.64,60.85,15.51,107.78,-91.9739548230221,31.0531830929256,0.58
3.7,"1","Maine","Production",4.58,22.86,"Modern","September",57918,11.79,4.12,94.31,1.38,1.65,29.78,18.91,61.06,20.04,43.3,-69.238826257156,45.3592943890494,0.71
2.7,"0","Maine","Production",4.86,13.72,"Modern","July",57918,11.79,4.12,94.31,1.38,1.65,29.78,18.91,61.06,20.04,43.3,-69.238826257156,45.3592943890494,0.71
2.73,"0","Maine","Production",3.61,16.46,"Modern","September",57918,11.79,4.12,94.31,1.38,1.65,29.78,18.91,61.06,20.04,43.3,-69.238826257156,45.3592943890494,0.71
3.7,"1","Maine","Production",4.28,24.99,"Modern","August",57918,11.79,4.12,94.31,1.38,1.65,29.78,18.91,61.06,20.04,43.3,-69.238826257156,45.3592943890494,0.71
2,"1","Maryland","Production",0.06,109.73,"PreModern","August",98461,9.26,5.07,51.19,29.89,10.92,39.03,22.08,61.92,16,634.5,-76.7637867267432,39.037531403064,0.54
1.9,"1","Maryland","Production",-0.1,124.05,"PreModern","September",98461,9.26,5.07,51.19,29.89,10.92,39.03,22.08,61.92,16,634.5,-76.7637867267432,39.037531403064,0.54
1.9,"1","Maryland","Production",0.07,94.18,"PreModern","August",98461,9.26,5.07,51.19,29.89,10.92,39.03,22.08,61.92,16,634.5,-76.7637867267432,39.037531403064,0.54
1.9,"1","Maryland","Production",0,131.06,"PreModern","August",98461,9.26,5.07,51.19,29.89,10.92,39.03,22.08,61.92,16,634.5,-76.7637867267432,39.037531403064,0.54
1.9,"1","Maryland","Production",0.17,119.48,"PreModern","September",98461,9.26,5.07,51.19,29.89,10.92,39.03,22.08,61.92,16,634.5,-76.7637867267432,39.037531403064,0.54
1.9,"1","Maryland","Production",-0.02,133.81,"PreModern","September",98461,9.26,5.07,51.19,29.89,10.92,39.03,22.08,61.92,16,634.5,-76.7637867267432,39.037531403064,0.54
1.9,"1","Maryland","Production",0.06,133.81,"PreModern","August",98461,9.26,5.07,51.19,29.89,10.92,39.03,22.08,61.92,16,634.5,-76.7637867267432,39.037531403064,0.54
3.1,"1","Maryland","Production",0,74.98,"Unknown","August",98461,9.26,5.07,51.19,29.89,10.92,39.03,22.08,61.92,16,634.5,-76.7637867267432,39.037531403064,0.54
1.9,"1","Maryland","Production",0.24,320.04,"PreModern","August",98461,9.26,5.07,51.19,29.89,10.92,39.03,22.08,61.92,16,634.5,-76.7637867267432,39.037531403064,0.54
5.03,"1","Massachusetts","Observation",3.98,4.57,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
5.22,"1","Massachusetts","Observation",3.62,7.62,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
2.78,"0","Massachusetts","Observation",3.46,12.19,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
27.7,"1","Massachusetts","Observation",3.72,7.62,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
3.47,"0","Massachusetts","Observation",4.37,10.67,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
34.7,"1","Massachusetts","Observation",4.58,5.49,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
2.32,"0","Massachusetts","Observation",4.53,4.57,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
3.06,"0","Massachusetts","Observation",4.3,9.75,"Modern","July",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
3.7,"1","Massachusetts","Production",2.98,18.14,"Modern","September",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
2.1,"0","Massachusetts","Observation",3.53,15.03,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
8.67,"1","Massachusetts","Production",4.03,19.02,"Modern","September",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
1.12,"0","Massachusetts","Production",3.36,20.12,"Modern","July",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
4,"1","Massachusetts","Observation",3.67,9.14,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
4,"1","Massachusetts","Observation",3.82,5.49,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
2.13,"0","Massachusetts","Observation",4.84,7.32,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
1.46,"0","Massachusetts","Observation",4.49,5.79,"Modern","July",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
4.8,"1","Massachusetts","Observation",3.7,10.52,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
2.76,"0","Massachusetts","Observation",5.78,3.35,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
13.6,"1","Massachusetts","Observation",3.65,7.01,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
7.52,"1","Massachusetts","Observation",3.94,2.44,"Modern","July",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
3.7,"1","Massachusetts","Production",3.77,17.68,"Modern","September",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
7.23,"1","Massachusetts","Observation",4.43,9.75,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
4.33,"1","Massachusetts","Production",4.87,8.99,"Modern","September",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
11.9,"1","Massachusetts","Observation",3.34,6.1,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
9.77,"1","Massachusetts","Observation",4.28,6.1,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
2.42,"0","Massachusetts","Production",3.53,19.2,"Modern","August",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
8.26,"1","Massachusetts","Production",4.66,14.33,"Modern","August",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
3.54,"0","Massachusetts","Observation",3.53,13.11,"Modern","June",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
21.6,"1","Massachusetts","Production",5.3,28.35,"Modern","August",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
2.17,"0","Massachusetts","Observation",3.32,6.1,"Modern","July",81215,10.29,4.82,78.07,7.63,11.81,40.65,20.02,63.82,16.16,878.17,-71.797007825551,42.2556337526099,0.56
